ID;attribute_1;attribute_6;submitdate;startdate;datestamp;G1;G2;cleta;regione;Area;provincia;codcom_1;codcom_2;ampiezza;ampiezzaclasse;G5;G6;G7;TA1;TA1a;TA1b;TA1c;TA1bis;TA2;TA3;TA4;TA6;TA5;TA7;TA8;TA8bis;EA_1;EA_2;EA_3;EA_4;PP1_1;PP2_1;PP2_2;PP2_3;PP2_4;PP2_5;PP2_6;PT_1;PT_2;PT_3;PT_4;PT_tot;PAPA_1;PAPA_2;PAPA_3;PAPA_4;PAPA_5;PAPA_6;PAPA_7;AMB_tot;AFKintro;AFK_1;AFK_2;AFK_3;AFK_4;AFK_5;SE1;SE2;AFK1;AFK1bis_1;AFK1bis_2;AFK1bis_3;AFK1bis_4;AFK2;AFK2bis_1;AFK2bis_2;AFK2bis_3;AFK2bis_4;AFK2bis_5;AFK2bis_6;AFK3intro;AFK3_1;AFK3_2;AFK3_3;AFK3_4;AFK3_5;AFK3_6;AFK4intro;AFK4_1;AFK4_2;AFK4_3;AFK4_4;CE_1;CE_2;CE_3;CE_4;CT_1;CT_2;CT_3;CT_4;SC_1;SC_2;SC_3;SC_4;GC_1;GC_2;GC_3;ATE_1;ATE_2;ATE_3;ATE_4;ATE_5;ATE_6;WTP1_1;WTP1_2;WTP1_3;WTP1_4;WTP1_5;WTP2_1;WTP2_2;WTP2_3;WTP2_4;WTP2_5
1781;e531733e-f711-2371-7492-471a3e5990e3;O;17/07/2024 18:28;17/07/2024 18:20;17/07/2024 18:28;Maschio;57;46-65;Emilia Romagna;Nord;Ferrara;38008;Ferrara;132009;60001-250000;Licenza elementare/media;Occupato;0-15k;40;;4;;Sì;SI, due o più veicoli;Autobus / Pullman (tra comuni);No;No;;nan;Meno di 50€;meno del 25%;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;4;1;1;1;1;1;1;1;27;No;;;;;;No;;No;;;;;Sì;FALSO;FALSO;FALSO;VERO;FALSO;VERO;Sì;FALSO;VERO;VERO;VERO;VERO;FALSO;No;;;;;10;Non so;Non so;1;1;1;1;Non so;1;1;Non so;Non so;1;Non so;1;Mai e non mi interessa;Mai e non mi interessa;Mai e non mi interessa;Mai e non mi interessa;Mai e non mi interessa;Mai e non mi interessa;2;2;3;3;2;2;2;1;1;2
1782;0585ce1e-1222-08df-d8bc-faae54d16cff;O;26/07/2024 15:07;26/07/2024 15:00;26/07/2024 15:07;Maschio;32;26-35;Toscana;Centro;Grosseto;53009;Follonica;21443;10001-60000;Diploma di scuola superiore;Occupato;30-60k;36;;4;;No;NO, cammino;;Sì, uno;No;Auto privata;Benzina;Tra i 50€ e i 100€;76-100%;3;8;8;9;8;9;8;9;8;9;9;5;4;6;7;22;5;3;5;3;5;5;5;124;Sì;Sì;Sì;No;No;Non so;No;;Sì;FALSO;FALSO;FALSO;VERO;Sì;FALSO;VERO;FALSO;FALSO;FALSO;FALSO;Sì;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;No;;;;;6;7;8;8;8;9;9;9;6;5;8;8;7;7;7;No ma vorrei;No ma vorrei;No ma vorrei;No ma vorrei;No ma vorrei;No ma vorrei;1;1;1;1;1;1;1;1;1;1
1783;55a0ded2-d263-228a-5b7e-ea8be71b0a00;O;18/07/2024 19:56;18/07/2024 19:50;18/07/2024 19:56;Femmina;45;36-45;Trentino Alto Adige;Nord;Trento;22205;Trento;117417;60001-250000;Laurea o titolo superiore;Occupato;30-60k;30;;4;;No;SI, un mezzo di trasporto;Bicicletta elettrica;No;No;;nan;Meno di 50€;meno del 25%;5;9;9;9;9;9;9;9;9;8;9;6;6;5;7;24;5;7;10;10;5;10;3;145;Sì;Sì;Sì;No;No;No;Sì;Elettrico ibrido plug-in;Sì;VERO;FALSO;VERO;VERO;Sì;VERO;VERO;VERO;VERO;VERO;VERO;No;;;;;;;No;;;;;5;5;5;5;6;7;8;7;8;5;6;6;6;5;6;Si spesso;Si spesso;Mai e non mi interessa;Mai e non mi interessa;Mai e non mi interessa;Mai e non mi interessa;15;3;2;3;5;12;12;2;3;3
1784;a4a23cd1-fd5c-c062-8c72-08891bad0e5f;O;19/07/2024 12:32;19/07/2024 12:24;19/07/2024 12:32;Femmina;24;18-25;Toscana;Centro;Firenze;48017;Firenze;382258;250001-5000000;Diploma di scuola superiore;Studente;15-30k;30;;4;;No;SI, un mezzo di trasporto;Tram / Metropolitana / Autobus urbano;No;No;;nan;Meno di 50€;meno del 25%;1;10;10;10;9;10;7;9;9;9;4;7;4;6;9;26;7;3;10;10;5;10;3;145;No;;;;;;No;;Sì;VERO;FALSO;VERO;VERO;Sì;FALSO;VERO;FALSO;VERO;VERO;VERO;No;;;;;;;No;;;;;Non so;4;4;Non so;7;8;7;8;Non so;Non so;Non so;Non so;5;5;5;Si ogni tanto;Si ogni tanto;No ma vorrei;Si ogni tanto;Mai e non mi interessa;Mai e non mi interessa;70;62;64;51;51;65;65;58;70;45
1785;32bc0c14-5e50-482e-9db7-389764e1ddfb;O;19/07/2024 12:37;19/07/2024 12:27;19/07/2024 12:37;Maschio;48;46-65;Lazio;Centro;Rieti;57053;Poggio Mirteto;6343;5001-10000;Laurea o titolo superiore;Occupato;15-30k;20;;4;;No;NO, cammino;;Sì, uno;No;Auto privata;Diesel;Meno di 50€;meno del 25%;8;7;7;8;8;8;8;8;8;8;7;5;5;5;6;21;3;1;10;3;5;10;3;115;Sì;No;No;No;No;Non so;Sì;Completamente elettrico;Sì;FALSO;FALSO;VERO;FALSO;Sì;FALSO;VERO;FALSO;VERO;FALSO;FALSO;Sì;FALSO;FALSO;FALSO;FALSO;VERO;VERO;No;;;;;Non so;Non so;Non so;Non so;9;9;9;9;3;Non so;Non so;Non so;8;8;8;Mai e non mi interessa;No ma vorrei;Mai e non mi interessa;Si ogni tanto;Mai e non mi interessa;Mai e non mi interessa;15;14;15;17;17;6;6;9;9;8
1786;b6961243-5be8-ec89-b8e0-26bdf2eaa8a1;O;21/07/2024 11:18;21/07/2024 11:08;21/07/2024 11:18;Maschio;47;46-65;Toscana;Centro;Firenze;48043;Sesto Fiorentino;49060;10001-60000;Diploma di scuola superiore;Occupato;15-30k;20;;4;;No;SI, un mezzo di trasporto;Bicicletta;No;No;;nan;Meno di 50€;meno del 25%;5;5;5;8;5;5;5;5;5;8;5;3;4;5;4;16;5;1;10;1;3;7;1;90;No;;;;;;No;;Sì;VERO;FALSO;FALSO;VERO;Sì;FALSO;VERO;FALSO;VERO;VERO;VERO;No;;;;;;;No;;;;;5;5;7;5;8;8;8;8;5;5;5;5;5;8;5;No ma vorrei;Mai e non mi interessa;Mai e non mi interessa;Mai e non mi interessa;Mai e non mi interessa;Mai e non mi interessa;50;1;1;10;2;51;1;1;1;1
1787;b7086fd1-94c0-a91e-5573-5b23f4b59a4a;O;26/07/2024 14:53;26/07/2024 14:42;26/07/2024 14:53;Maschio;37;36-45;Lazio;Centro;Roma;58091;Roma;2873494;250001-5000000;Laurea o titolo superiore;Occupato;15-30k;20;;4;;No;SI, un mezzo di trasporto;Treno;Sì, uno;Sì;Auto privata;Elettrico;Tra i 100€ e i 200€;26-50%;7;7;8;8;8;6;8;7;9;9;8;8;9;9;9;35;7;7;10;10;10;7;7;140;Sì;Sì;Sì;Sì;Sì;No;Sì;Completamente elettrico;No;;;;;Sì;VERO;VERO;FALSO;FALSO;FALSO;FALSO;Sì;VERO;VERO;FALSO;FALSO;FALSO;VERO;No;;;;;7;8;8;8;8;9;9;9;9;9;10;10;10;9;10;Si ogni tanto;Si ogni tanto;Si spesso;Si spesso;Si spesso;Si spesso;67;71;74;81;77;94;88;80;74;79
1787;b7086fd1-94c0-a91e-5573-5b23f4b59a4a;O;26/07/2024 14:53;26/07/2024 14:42;26/07/2024 14:53;Maschio;37;36-45;Lazio;Centro;Roma;58091;Roma;2873494;250001-5000000;Laurea o titolo superiore;Occupato;15-30k;20;;4;;No;SI, un mezzo di trasporto;Treno;Sì, uno;Sì;Auto privata;Elettrico;Tra i 100€ e i 200€;26-50%;7;7;8;8;8;6;8;7;9;9;8;8;9;9;9;35;7;7;10;10;10;7;7;140;Sì;Sì;Sì;Sì;Sì;No;Sì;Elettrico ibrido plug-in;No;;;;;Sì;VERO;VERO;FALSO;FALSO;FALSO;FALSO;Sì;VERO;VERO;FALSO;FALSO;FALSO;VERO;No;;;;;7;8;8;8;8;9;9;9;9;9;10;10;10;9;10;Si ogni tanto;Si ogni tanto;Si spesso;Si spesso;Si spesso;Si spesso;67;71;74;81;77;94;88;80;74;79
1787;b7086fd1-94c0-a91e-5573-5b23f4b59a4a;O;26/07/2024 14:53;26/07/2024 14:42;26/07/2024 14:53;Maschio;37;36-45;Lazio;Centro;Roma;58091;Roma;2873494;250001-5000000;Laurea o titolo superiore;Occupato;15-30k;20;;4;;No;SI, un mezzo di trasporto;Tram / Metropolitana / Autobus urbano;Sì, uno;Sì;Auto privata;Elettrico;Tra i 100€ e i 200€;26-50%;7;7;8;8;8;6;8;7;9;9;8;8;9;9;9;35;7;7;10;10;10;7;7;140;Sì;Sì;Sì;Sì;Sì;No;Sì;Completamente elettrico;No;;;;;Sì;VERO;VERO;FALSO;FALSO;FALSO;FALSO;Sì;VERO;VERO;FALSO;FALSO;FALSO;VERO;No;;;;;7;8;8;8;8;9;9;9;9;9;10;10;10;9;10;Si ogni tanto;Si ogni tanto;Si spesso;Si spesso;Si spesso;Si spesso;67;71;74;81;77;94;88;80;74;79
1787;b7086fd1-94c0-a91e-5573-5b23f4b59a4a;O;26/07/2024 14:53;26/07/2024 14:42;26/07/2024 14:53;Maschio;37;36-45;Lazio;Centro;Roma;58091;Roma;2873494;250001-5000000;Laurea o titolo superiore;Occupato;15-30k;20;;4;;No;SI, un mezzo di trasporto;Tram / Metropolitana / Autobus urbano;Sì, uno;Sì;Auto privata;Elettrico;Tra i 100€ e i 200€;26-50%;7;7;8;8;8;6;8;7;9;9;8;8;9;9;9;35;7;7;10;10;10;7;7;140;Sì;Sì;Sì;Sì;Sì;No;Sì;Elettrico ibrido plug-in;No;;;;;Sì;VERO;VERO;FALSO;FALSO;FALSO;FALSO;Sì;VERO;VERO;FALSO;FALSO;FALSO;VERO;No;;;;;7;8;8;8;8;9;9;9;9;9;10;10;10;9;10;Si ogni tanto;Si ogni tanto;Si spesso;Si spesso;Si spesso;Si spesso;67;71;74;81;77;94;88;80;74;79
1787;b7086fd1-94c0-a91e-5573-5b23f4b59a4a;O;26/07/2024 14:53;26/07/2024 14:42;26/07/2024 14:53;Maschio;37;36-45;Lazio;Centro;Roma;58091;Roma;2873494;250001-5000000;Laurea o titolo superiore;Occupato;15-30k;20;;4;;No;SI, un mezzo di trasporto;Auto privata (autista);Sì, uno;Sì;Auto privata;Elettrico;Tra i 100€ e i 200€;26-50%;7;7;8;8;8;6;8;7;9;9;8;8;9;9;9;35;7;7;10;10;10;7;7;140;Sì;Sì;Sì;Sì;Sì;No;Sì;Completamente elettrico;No;;;;;Sì;VERO;VERO;FALSO;FALSO;FALSO;FALSO;Sì;VERO;VERO;FALSO;FALSO;FALSO;VERO;No;;;;;7;8;8;8;8;9;9;9;9;9;10;10;10;9;10;Si ogni tanto;Si ogni tanto;Si spesso;Si spesso;Si spesso;Si spesso;67;71;74;81;77;94;88;80;74;79
1787;b7086fd1-94c0-a91e-5573-5b23f4b59a4a;O;26/07/2024 14:53;26/07/2024 14:42;26/07/2024 14:53;Maschio;37;36-45;Lazio;Centro;Roma;58091;Roma;2873494;250001-5000000;Laurea o titolo superiore;Occupato;15-30k;20;;4;;No;SI, un mezzo di trasporto;Auto privata (autista);Sì, uno;Sì;Auto privata;Elettrico;Tra i 100€ e i 200€;26-50%;7;7;8;8;8;6;8;7;9;9;8;8;9;9;9;35;7;7;10;10;10;7;7;140;Sì;Sì;Sì;Sì;Sì;No;Sì;Elettrico ibrido plug-in;No;;;;;Sì;VERO;VERO;FALSO;FALSO;FALSO;FALSO;Sì;VERO;VERO;FALSO;FALSO;FALSO;VERO;No;;;;;7;8;8;8;8;9;9;9;9;9;10;10;10;9;10;Si ogni tanto;Si ogni tanto;Si spesso;Si spesso;Si spesso;Si spesso;67;71;74;81;77;94;88;80;74;79
1788;628bcf5c-3c67-8f49-10f0-fba0c79bbb81;O;17/07/2024 16:52;17/07/2024 16:44;17/07/2024 16:52;Femmina;61;46-65;Sardegna;Sud e Isole;Cagliari;92068;Selargius;28903;10001-60000;Licenza elementare/media;Disoccupato;15-30k;20;;4;;No;SI, un mezzo di trasporto;Auto privata (passeggero);Sì, uno;No;Auto privata;Diesel;Tra i 50€ e i 100€;26-50%;5;1;5;10;4;1;1;1;1;5;1;1;1;1;1;4;1;1;1;1;1;1;1;43;No;;;;;;No;;Sì;VERO;FALSO;VERO;FALSO;Sì;FALSO;FALSO;FALSO;VERO;FALSO;VERO;Sì;VERO;FALSO;VERO;VERO;VERO;FALSO;No;;;;;5;5;5;5;10;10;10;10;2;10;9;9;10;10;10;Mai e non mi interessa;Mai e non mi interessa;Si spesso;Mai e non mi interessa;Mai e non mi interessa;Mai e non mi interessa;1;1;1;1;1;1;1;2;1;1
1789;68d4eafa-52ec-153a-2f56-deff28d7d31b;O;18/07/2024 10:11;18/07/2024 09:54;18/07/2024 10:11;Maschio;43;36-45;Sicilia;Sud e Isole;Messina;83048;Messina;236962;60001-250000;Laurea o titolo superiore;Altro status;0-15k;20;;4;;No;SI, un mezzo di trasporto;Auto privata (autista);Sì, uno;No;Auto privata;Benzina;Meno di 50€;76-100%;1;10;9;10;7;8;9;8;6;7;5;5;1;1;8;15;5;3;3;1;10;10;10;131;Sì;No;No;No;No;Sì;No;;Sì;VERO;FALSO;VERO;VERO;Sì;VERO;FALSO;FALSO;VERO;FALSO;FALSO;Sì;VERO;FALSO;VERO;VERO;VERO;VERO;Sì;VERO;FALSO;FALSO;FALSO;1;1;5;5;9;9;9;10;5;1;9;9;9;1;1;Mai e non mi interessa;No ma vorrei;No ma vorrei;Mai e non mi interessa;No ma vorrei;No ma vorrei;1;1;1;1;1;1;15;11;2;1
1790;576a8088-f616-2fbc-d922-b441115d9a5d;O;17/06/2024 09:43;17/06/2024 09:32;17/06/2024 09:43;Maschio;30;26-35;Piemonte;Nord;Torino;1272;Torino;886837;250001-5000000;Istruzione terziaria o superiore;Occupato;15-30k;15;;4;;No;SI, due o più veicoli;Bicicletta;Sì, uno;No;Auto privata;Benzina;Meno di 50€;meno del 25%;1;9;9;9;9;9;7;7;8;9;9;8;8;8;10;34;1;7;10;10;7;10;10;150;Sì;Sì;Sì;Sì;Sì;Sì;No;;Sì;VERO;FALSO;FALSO;VERO;Sì;VERO;VERO;FALSO;VERO;FALSO;VERO;Sì;VERO;FALSO;FALSO;VERO;VERO;VERO;No;;;;;5;4;2;6;7;7;9;6;6;Non so;6;Non so;5;2;Non so;Si, sempre;Si spesso;Si spesso;No ma vorrei;Mai e non mi interessa;Mai e non mi interessa;67;64;32;9;9;76;55;58;9;9
1790;576a8088-f616-2fbc-d922-b441115d9a5d;O;17/06/2024 09:43;17/06/2024 09:32;17/06/2024 09:43;Maschio;30;26-35;Piemonte;Nord;Torino;1272;Torino;886837;250001-5000000;Istruzione terziaria o superiore;Occupato;15-30k;15;;4;;No;SI, due o più veicoli;Bicicletta;Sì, uno;No;Auto privata;Elettrico;Meno di 50€;meno del 25%;1;9;9;9;9;9;7;7;8;9;9;8;8;8;10;34;1;7;10;10;7;10;10;150;Sì;Sì;Sì;Sì;Sì;Sì;No;;Sì;VERO;FALSO;FALSO;VERO;Sì;VERO;VERO;FALSO;VERO;FALSO;VERO;Sì;VERO;FALSO;FALSO;VERO;VERO;VERO;No;;;;;5;4;2;6;7;7;9;6;6;Non so;6;Non so;5;2;Non so;Si, sempre;Si spesso;Si spesso;No ma vorrei;Mai e non mi interessa;Mai e non mi interessa;67;64;32;9;9;76;55;58;9;9
1791;65a60264-39af-a65e-ffc9-368d31f83bfb;O;12/07/2024 00:21;12/07/2024 00:10;12/07/2024 00:21;Femmina;55;46-65;Lombardia;Nord;Milano;15130;Magenta;23845;10001-60000;Istruzione secondaria;Occupato;30-60k;15;;4;;No;SI, un mezzo di trasporto;Auto privata (autista);Sì, uno;No;Auto privata;Benzina;Tra i 50€ e i 100€;76-100%;9;7;10;10;10;10;10;5;6;6;6;5;3;5;6;19;3;5;3;1;5;7;1;107;Sì;Sì;Sì;No;No;Non so;Sì;Elettrico ibrido plug-in;No;;;;;Sì;FALSO;VERO;FALSO;FALSO;FALSO;VERO;No;;;;;;;No;;;;;6;7;6;8;7;5;4;6;7;7;8;8;6;6;6;Si ogni tanto;Si spesso;Mai e non mi interessa;Si, sempre;Mai e non mi interessa;No ma vorrei;33;19;40;31;66;54;58;56;73;57
1791;65a60264-39af-a65e-ffc9-368d31f83bfb;O;12/07/2024 00:21;12/07/2024 00:10;12/07/2024 00:21;Femmina;55;46-65;Lombardia;Nord;Milano;15130;Magenta;23845;10001-60000;Istruzione secondaria;Occupato;30-60k;15;;4;;No;SI, un mezzo di trasporto;Auto privata (autista);Sì, uno;No;Auto privata;Benzina;Tra i 50€ e i 100€;76-100%;9;7;10;10;10;10;10;5;6;6;6;5;3;5;6;19;3;5;3;1;5;7;1;107;Sì;Sì;Sì;No;No;Non so;Sì;GPL;No;;;;;Sì;FALSO;VERO;FALSO;FALSO;FALSO;VERO;No;;;;;;;No;;;;;6;7;6;8;7;5;4;6;7;7;8;8;6;6;6;Si ogni tanto;Si spesso;Mai e non mi interessa;Si, sempre;Mai e non mi interessa;No ma vorrei;33;19;40;31;66;54;58;56;73;57
1792;a2926c0c-8669-7957-4aaf-58b9457e02e6;O;24/07/2024 11:29;24/07/2024 11:15;24/07/2024 11:29;Femmina;54;46-65;Lombardia;Nord;Bergamo;16158;Parre;2743;0-5000;Licenza elementare/media;Occupato;15-30k;15;;4;;Sì;SI, un mezzo di trasporto;Auto privata (autista);Sì, uno;No;Auto privata;GPL;Meno di 50€;26-50%;1;10;10;10;10;8;8;7;7;7;6;5;4;6;6;21;5;3;5;5;10;10;10;141;Sì;Sì;Sì;Sì;Sì;Non so;Sì;Completamente elettrico;No;;;;;Sì;FALSO;VERO;FALSO;FALSO;VERO;VERO;Sì;VERO;VERO;VERO;VERO;VERO;VERO;No;;;;;10;Non so;10;10;9;9;5;9;8;8;6;5;10;9;3;Mai e non mi interessa;Si ogni tanto;Si spesso;Si, sempre;Mai e non mi interessa;Mai e non mi interessa;1;30;56;15;44;5;9;20;16;9
1792;a2926c0c-8669-7957-4aaf-58b9457e02e6;O;24/07/2024 11:29;24/07/2024 11:15;24/07/2024 11:29;Femmina;54;46-65;Lombardia;Nord;Bergamo;16158;Parre;2743;0-5000;Licenza elementare/media;Occupato;15-30k;15;;4;;Sì;SI, un mezzo di trasporto;Auto privata (autista);Sì, uno;No;Auto privata;GPL;Meno di 50€;26-50%;1;10;10;10;10;8;8;7;7;7;6;5;4;6;6;21;5;3;5;5;10;10;10;141;Sì;Sì;Sì;Sì;Sì;Non so;Sì;Elettrico ibrido plug-in;No;;;;;Sì;FALSO;VERO;FALSO;FALSO;VERO;VERO;Sì;VERO;VERO;VERO;VERO;VERO;VERO;No;;;;;10;Non so;10;10;9;9;5;9;8;8;6;5;10;9;3;Mai e non mi interessa;Si ogni tanto;Si spesso;Si, sempre;Mai e non mi interessa;Mai e non mi interessa;1;30;56;15;44;5;9;20;16;9
1792;a2926c0c-8669-7957-4aaf-58b9457e02e6;O;24/07/2024 11:29;24/07/2024 11:15;24/07/2024 11:29;Femmina;54;46-65;Lombardia;Nord;Bergamo;16158;Parre;2743;0-5000;Licenza elementare/media;Occupato;15-30k;15;;4;;Sì;SI, un mezzo di trasporto;Auto privata (autista);Sì, uno;No;Auto privata;GPL;Meno di 50€;26-50%;1;10;10;10;10;8;8;7;7;7;6;5;4;6;6;21;5;3;5;5;10;10;10;141;Sì;Sì;Sì;Sì;Sì;Non so;Sì;GPL;No;;;;;Sì;FALSO;VERO;FALSO;FALSO;VERO;VERO;Sì;VERO;VERO;VERO;VERO;VERO;VERO;No;;;;;10;Non so;10;10;9;9;5;9;8;8;6;5;10;9;3;Mai e non mi interessa;Si ogni tanto;Si spesso;Si, sempre;Mai e non mi interessa;Mai e non mi interessa;1;30;56;15;44;5;9;20;16;9
1792;a2926c0c-8669-7957-4aaf-58b9457e02e6;O;24/07/2024 11:29;24/07/2024 11:15;24/07/2024 11:29;Femmina;54;46-65;Lombardia;Nord;Bergamo;16158;Parre;2743;0-5000;Licenza elementare/media;Occupato;15-30k;15;;4;;Sì;SI, un mezzo di trasporto;Auto privata (autista);Sì, uno;No;Auto privata;GPL;Meno di 50€;26-50%;1;10;10;10;10;8;8;7;7;7;6;5;4;6;6;21;5;3;5;5;10;10;10;141;Sì;Sì;Sì;Sì;Sì;Non so;Sì;Metano;No;;;;;Sì;FALSO;VERO;FALSO;FALSO;VERO;VERO;Sì;VERO;VERO;VERO;VERO;VERO;VERO;No;;;;;10;Non so;10;10;9;9;5;9;8;8;6;5;10;9;3;Mai e non mi interessa;Si ogni tanto;Si spesso;Si, sempre;Mai e non mi interessa;Mai e non mi interessa;1;30;56;15;44;5;9;20;16;9
1793;4098bc76-221a-f537-b9d5-88b389d3c1e9;O;19/07/2024 14:06;19/07/2024 13:57;19/07/2024 14:06;Femmina;56;46-65;Lombardia;Nord;Milano;15146;Milano;1351562;250001-5000000;Diploma di scuola superiore;Disoccupato;15-30k;15;;4;;No;SI, un mezzo di trasporto;Tram / Metropolitana / Autobus urbano;Sì, uno;No;Auto privata;Benzina;Tra i 50€ e i 100€;meno del 25%;8;9;9;9;10;9;8;9;8;9;8;6;7;6;8;27;3;3;5;7;7;7;10;133;No;;;;;;No;;No;;;;;Sì;VERO;VERO;VERO;FALSO;VERO;VERO;Sì;VERO;VERO;VERO;FALSO;VERO;VERO;No;;;;;10;9;9;8;9;9;8;8;7;7;7;8;7;8;3;Si ogni tanto;Si spesso;Si spesso;Si, sempre;Si spesso;No ma vorrei;27;60;30;36;67;36;28;24;28;32
1794;30d6d85c-887e-046b-8ff1-ecfd6b230a9b;O;12/07/2024 05:55;12/07/2024 05:39;12/07/2024 05:55;Maschio;63;46-65;Puglia;Sud e Isole;Taranto;73027;Taranto;199561;60001-250000;Istruzione secondaria;Occupato;15-30k;10;;4;;No;SI, un mezzo di trasporto;Bicicletta elettrica;Sì, uno;No;Auto privata;Benzina;Meno di 50€;meno del 25%;4;6;6;7;5;4;7;4;5;8;7;2;4;4;5;15;1;1;7;3;5;7;5;95;Sì;No;No;Sì;Sì;Sì;Sì;GPL;Sì;FALSO;VERO;VERO;VERO;Sì;FALSO;VERO;FALSO;VERO;VERO;VERO;Sì;FALSO;FALSO;VERO;VERO;VERO;VERO;No;;;;;4;4;5;5;7;7;7;8;4;3;3;3;4;5;3;Mai e non mi interessa;Mai e non mi interessa;No ma vorrei;Si, sempre;Si, sempre;Si spesso;1;13;23;21;16;1;10;16;16;7
1794;30d6d85c-887e-046b-8ff1-ecfd6b230a9b;O;12/07/2024 05:55;12/07/2024 05:39;12/07/2024 05:55;Maschio;63;46-65;Puglia;Sud e Isole;Taranto;73027;Taranto;199561;60001-250000;Istruzione secondaria;Occupato;15-30k;10;;4;;No;SI, un mezzo di trasporto;Bicicletta elettrica;Sì, uno;No;Auto privata;Benzina;Meno di 50€;meno del 25%;4;6;6;7;5;4;7;4;5;8;7;2;4;4;5;15;1;1;7;3;5;7;5;95;Sì;No;No;Sì;Sì;Sì;Sì;Metano;Sì;FALSO;VERO;VERO;VERO;Sì;FALSO;VERO;FALSO;VERO;VERO;VERO;Sì;FALSO;FALSO;VERO;VERO;VERO;VERO;No;;;;;4;4;5;5;7;7;7;8;4;3;3;3;4;5;3;Mai e non mi interessa;Mai e non mi interessa;No ma vorrei;Si, sempre;Si, sempre;Si spesso;1;13;23;21;16;1;10;16;16;7
1794;30d6d85c-887e-046b-8ff1-ecfd6b230a9b;O;12/07/2024 05:55;12/07/2024 05:39;12/07/2024 05:55;Maschio;63;46-65;Puglia;Sud e Isole;Taranto;73027;Taranto;199561;60001-250000;Istruzione secondaria;Occupato;15-30k;10;;4;;No;SI, un mezzo di trasporto;Bicicletta elettrica;Sì, uno;No;Auto privata;GPL;Meno di 50€;meno del 25%;4;6;6;7;5;4;7;4;5;8;7;2;4;4;5;15;1;1;7;3;5;7;5;95;Sì;No;No;Sì;Sì;Sì;Sì;GPL;Sì;FALSO;VERO;VERO;VERO;Sì;FALSO;VERO;FALSO;VERO;VERO;VERO;Sì;FALSO;FALSO;VERO;VERO;VERO;VERO;No;;;;;4;4;5;5;7;7;7;8;4;3;3;3;4;5;3;Mai e non mi interessa;Mai e non mi interessa;No ma vorrei;Si, sempre;Si, sempre;Si spesso;1;13;23;21;16;1;10;16;16;7
1794;30d6d85c-887e-046b-8ff1-ecfd6b230a9b;O;12/07/2024 05:55;12/07/2024 05:39;12/07/2024 05:55;Maschio;63;46-65;Puglia;Sud e Isole;Taranto;73027;Taranto;199561;60001-250000;Istruzione secondaria;Occupato;15-30k;10;;4;;No;SI, un mezzo di trasporto;Bicicletta elettrica;Sì, uno;No;Auto privata;GPL;Meno di 50€;meno del 25%;4;6;6;7;5;4;7;4;5;8;7;2;4;4;5;15;1;1;7;3;5;7;5;95;Sì;No;No;Sì;Sì;Sì;Sì;Metano;Sì;FALSO;VERO;VERO;VERO;Sì;FALSO;VERO;FALSO;VERO;VERO;VERO;Sì;FALSO;FALSO;VERO;VERO;VERO;VERO;No;;;;;4;4;5;5;7;7;7;8;4;3;3;3;4;5;3;Mai e non mi interessa;Mai e non mi interessa;No ma vorrei;Si, sempre;Si, sempre;Si spesso;1;13;23;21;16;1;10;16;16;7
1795;3c499d9a-6ff8-5625-6739-a962ef3c6274;O;21/07/2024 11:24;21/07/2024 11:14;21/07/2024 11:24;Maschio;33;26-35;Sicilia;Sud e Isole;Palermo;82053;Palermo;673735;250001-5000000;Diploma di scuola superiore;Occupato;15-30k;10;;4;;No;SI, un mezzo di trasporto;Moto o motorino;Sì, più di uno;No;Moto;Benzina;Meno di 50€;51-75%;5;7;7;9;8;8;9;7;10;7;4;4;3;2;7;16;5;3;5;5;5;7;3;115;Sì;Sì;Sì;Sì;Sì;Non so;Sì;Elettrico ibrido plug-in;Sì;VERO;FALSO;FALSO;VERO;Sì;FALSO;FALSO;FALSO;VERO;VERO;VERO;Sì;VERO;VERO;VERO;VERO;VERO;VERO;No;;;;;9;8;9;Non so;10;10;10;10;Non so;7;Non so;Non so;10;Non so;4;Si spesso;Si spesso;Si, sempre;Mai e non mi interessa;No ma vorrei;Mai e non mi interessa;39;64;51;48;37;34;29;48;23;20
1796;923681ec-1fc4-d1bf-7340-b51d4d887e3e;O;19/07/2024 11:16;16/07/2024 13:53;19/07/2024 11:16;Maschio;50;46-65;Abruzzo;Sud e Isole;Chieti;69002;Archi;2184;0-5000;Licenza elementare/media;Occupato;0-15k;10;;4;;No;SI, un mezzo di trasporto;Filobus (all'interno del comune);Sì, uno;No;Moto;GPL;Tra i 50€ e i 100€;26-50%;2;2;2;2;5;2;2;2;2;2;2;2;2;2;2;8;3;3;1;1;1;1;1;43;No;;;;;;No;;Sì;VERO;VERO;VERO;VERO;Sì;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;Sì;VERO;VERO;VERO;VERO;VERO;VERO;No;;;;;2;2;2;2;2;2;2;2;3;3;3;3;3;3;3;No ma vorrei;No ma vorrei;No ma vorrei;No ma vorrei;No ma vorrei;No ma vorrei;4;61;60;43;43;6;6;58;58;60
